 ,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Region,Country,State,City,Postal Code,Product ID,Segment,Category,Sub-Category,Product Name,Quantity,Sales,Discount,Profit
6168,CA-2015-142433,4/20/2015,4/25/2015,Standard Class,ES-14020,Erica Smith,Central,United States,Texas,Houston,77036,OFF-PA-10002377,Consumer,Office Supplies,Paper,Xerox 1916,3,117.456,0.2,44.046
6169,CA-2015-132815,9/19/2015,9/22/2015,Second Class,RW-19540,Rick Wilson,West,United States,California,Los Angeles,90008,OFF-PA-10004530,Corporate,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,2,22.96,0,11.2504
6170,CA-2014-101266,8/27/2014,8/30/2014,Second Class,MM-17920,Michael Moore,South,United States,Virginia,Springfield,22153,OFF-PA-10002986,Consumer,Office Supplies,Paper,Xerox 1898,2,13.36,0,6.4128
6171,CA-2016-141523,12/19/2016,12/24/2016,Second Class,MH-17440,Mark Haberlin,East,United States,New York,New York City,10035,OFF-BI-10000948,Corporate,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",3,34.248,0.2,11.5587
6172,CA-2016-141523,12/19/2016,12/24/2016,Second Class,MH-17440,Mark Haberlin,East,United States,New York,New York City,10035,OFF-AR-10001545,Corporate,Office Supplies,Art,Newell 326,2,3.52,0,1.0208
6173,US-2014-106299,8/2/2014,8/8/2014,Standard Class,NZ-18565,Nick Zandusky,Central,United States,Missouri,Springfield,65807,OFF-BI-10001758,Home Office,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,5,26.7,0,12.549
6174,US-2014-106299,8/2/2014,8/8/2014,Standard Class,NZ-18565,Nick Zandusky,Central,United States,Missouri,Springfield,65807,TEC-AC-10003237,Home Office,Technology,Accessories,Memorex Micro Travel Drive 4 GB,2,21.2,0,9.116
6175,US-2014-106299,8/2/2014,8/8/2014,Standard Class,NZ-18565,Nick Zandusky,Central,United States,Missouri,Springfield,65807,OFF-ST-10002011,Home Office,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,2,838.38,0,226.3626
6176,CA-2015-158421,9/21/2015,9/26/2015,Standard Class,GB-14575,Giulietta Baptist,South,United States,South Carolina,Columbia,29203,FUR-CH-10000309,Consumer,Furniture,Chairs,Global Comet Stacking Arm Chair,4,1690.04,0,422.51
6177,CA-2015-158421,9/21/2015,9/26/2015,Standard Class,GB-14575,Giulietta Baptist,South,United States,South Carolina,Columbia,29203,OFF-ST-10002444,Consumer,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,7,85.96,0,24.0688
6178,CA-2015-158421,9/21/2015,9/26/2015,Standard Class,GB-14575,Giulietta Baptist,South,United States,South Carolina,Columbia,29203,OFF-EN-10001453,Consumer,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",2,121.96,0,57.3212
6179,CA-2015-158421,9/21/2015,9/26/2015,Standard Class,GB-14575,Giulietta Baptist,South,United States,South Carolina,Columbia,29203,OFF-PA-10001801,Consumer,Office Supplies,Paper,Xerox 193,4,23.92,0,11.7208
6180,CA-2015-158421,9/21/2015,9/26/2015,Standard Class,GB-14575,Giulietta Baptist,South,United States,South Carolina,Columbia,29203,OFF-ST-10000563,Consumer,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,2,63.96,0,6.396
6181,CA-2015-158421,9/21/2015,9/26/2015,Standard Class,GB-14575,Giulietta Baptist,South,United States,South Carolina,Columbia,29203,TEC-PH-10000369,Consumer,Technology,Phones,HTC One Mini,5,629.95,0,176.386
6182,CA-2015-158421,9/21/2015,9/26/2015,Standard Class,GB-14575,Giulietta Baptist,South,United States,South Carolina,Columbia,29203,TEC-PH-10002538,Consumer,Technology,Phones,Grandstream GXP1160 VoIP phone,3,113.73,0,32.9817
6183,CA-2015-158421,9/21/2015,9/26/2015,Standard Class,GB-14575,Giulietta Baptist,South,United States,South Carolina,Columbia,29203,OFF-BI-10000050,Consumer,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",2,14.6,0,6.862
6184,CA-2015-158421,9/21/2015,9/26/2015,Standard Class,GB-14575,Giulietta Baptist,South,United States,South Carolina,Columbia,29203,OFF-ST-10004186,Consumer,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",8,887.84,0,17.7568
6185,CA-2016-143609,12/11/2016,12/13/2016,First Class,DB-13270,Deborah Brumfield,West,United States,Oregon,Portland,97206,FUR-CH-10004218,Home Office,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",5,403.92,0.2,25.245
6186,CA-2015-138331,8/7/2015,8/12/2015,Standard Class,JK-15625,Jim Karlsson,East,United States,Pennsylvania,Philadelphia,19120,OFF-AR-10002952,Consumer,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,10,106.8,0.2,10.68
6187,CA-2015-138954,11/15/2015,11/17/2015,First Class,MH-17785,Maya Herman,East,United States,New York,New York City,10035,OFF-ST-10003058,Corporate,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,3,70.95,0,20.5755
6188,CA-2015-138954,11/15/2015,11/17/2015,First Class,MH-17785,Maya Herman,East,United States,New York,New York City,10035,OFF-BI-10003963,Corporate,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,6,34.944,0.2,11.7936
6189,CA-2015-138954,11/15/2015,11/17/2015,First Class,MH-17785,Maya Herman,East,United States,New York,New York City,10035,OFF-AR-10001955,Corporate,Office Supplies,Art,Newell 319,6,119.04,0,35.712
6190,CA-2017-157903,4/4/2017,4/8/2017,Standard Class,AM-10705,Anne McFarland,Central,United States,Illinois,Des Plaines,60016,TEC-PH-10004345,Consumer,Technology,Phones,Cisco SPA 502G IP Phone,4,383.84,0.2,47.98
6191,CA-2016-157259,12/24/2016,12/28/2016,Standard Class,JM-15535,Jessica Myrick,East,United States,New York,New York City,10035,FUR-FU-10003192,Consumer,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,9,799.56,0,207.8856
6192,CA-2017-107986,12/13/2017,12/13/2017,Same Day,MW-18220,Mitch Webber,West,United States,Washington,Seattle,98103,OFF-ST-10001325,Consumer,Office Supplies,Storage,Sterilite Officeware Hinged File Box,3,31.44,0,8.4888
6193,CA-2017-104927,12/22/2017,12/26/2017,Standard Class,AG-10330,Alex Grayson,Central,United States,Texas,Houston,77095,OFF-PA-10000019,Consumer,Office Supplies,Paper,Xerox 1931,5,25.92,0.2,9.072
6194,CA-2017-104927,12/22/2017,12/26/2017,Standard Class,AG-10330,Alex Grayson,Central,United States,Texas,Houston,77095,OFF-BI-10003429,Consumer,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",5,6.33,0.8,-9.8115
6195,CA-2017-104927,12/22/2017,12/26/2017,Standard Class,AG-10330,Alex Grayson,Central,United States,Texas,Houston,77095,OFF-PA-10000176,Consumer,Office Supplies,Paper,Xerox 1887,5,75.88,0.2,26.558
6196,CA-2017-113453,10/21/2017,10/28/2017,Standard Class,CM-12160,Charles McCrossin,East,United States,Pennsylvania,Philadelphia,19143,TEC-PH-10004165,Consumer,Technology,Phones,Mitel MiVoice 5330e IP Phone,2,329.988,0.4,-76.9972
6197,CA-2017-113453,10/21/2017,10/28/2017,Standard Class,CM-12160,Charles McCrossin,East,United States,Pennsylvania,Philadelphia,19143,OFF-ST-10000352,Consumer,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,3,71.376,0.2,-4.461
6198,CA-2015-149909,11/13/2015,11/17/2015,Standard Class,RA-19915,Russell Applegate,Central,United States,Indiana,Columbus,47201,OFF-PA-10000726,Consumer,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",7,63.77,0,28.6965
6199,CA-2015-149909,11/13/2015,11/17/2015,Standard Class,RA-19915,Russell Applegate,Central,United States,Indiana,Columbus,47201,TEC-PH-10001536,Consumer,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,3,50.97,0,13.2522
6200,CA-2015-149909,11/13/2015,11/17/2015,Standard Class,RA-19915,Russell Applegate,Central,United States,Indiana,Columbus,47201,OFF-PA-10001790,Consumer,Office Supplies,Paper,Xerox 1910,2,96.08,0,46.1184
6201,CA-2015-146675,4/16/2015,4/20/2015,Standard Class,SB-20185,Sarah Brown,Central,United States,Illinois,Evanston,60201,TEC-CO-10001766,Consumer,Technology,Copiers,Canon PC940 Copier,4,1439.968,0.2,485.9892
6202,CA-2015-146675,4/16/2015,4/20/2015,Standard Class,SB-20185,Sarah Brown,Central,United States,Illinois,Evanston,60201,TEC-AC-10004396,Consumer,Technology,Accessories,Logitech Keyboard K120,3,43.56,0.2,-4.9005
6203,CA-2016-118332,12/16/2016,12/23/2016,Standard Class,PK-19075,Pete Kriz,West,United States,California,Apple Valley,92307,FUR-CH-10001708,Consumer,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,5,563.92,0.2,7.049
6204,CA-2016-133669,10/21/2016,10/27/2016,Standard Class,SV-20935,Susan Vittorini,East,United States,Ohio,Columbus,43229,TEC-PH-10001305,Consumer,Technology,Phones,Panasonic KX TS208W Corded phone,8,235.152,0.4,-47.0304
6205,CA-2017-145660,12/1/2017,12/3/2017,First Class,MG-17650,Matthew Grinstein,East,United States,Ohio,Marion,43302,FUR-FU-10002885,Home Office,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,2,7.712,0.2,1.7352
6206,CA-2016-133697,10/20/2016,10/24/2016,Second Class,CM-12445,Chuck Magee,Central,United States,Texas,Houston,77095,OFF-PA-10000726,Consumer,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",7,51.016,0.2,15.9425
6207,CA-2016-133697,10/20/2016,10/24/2016,Second Class,CM-12445,Chuck Magee,Central,United States,Texas,Houston,77095,OFF-FA-10003112,Consumer,Office Supplies,Fasteners,Staples,4,25.248,0.2,7.89
6208,CA-2016-133697,10/20/2016,10/24/2016,Second Class,CM-12445,Chuck Magee,Central,United States,Texas,Houston,77095,FUR-CH-10002372,Consumer,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,1,56.686,0.3,-14.5764
6209,CA-2017-148138,9/29/2017,10/3/2017,Standard Class,ME-18010,Michelle Ellison,East,United States,Ohio,Marion,43302,OFF-ST-10000563,Corporate,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,2,51.168,0.2,-6.396
6210,CA-2017-119809,8/18/2017,8/25/2017,Standard Class,YS-21880,Yana Sorensen,West,United States,Washington,Seattle,98103,OFF-BI-10003925,Corporate,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,9,2793.528,0.2,942.8157
6211,CA-2017-119809,8/18/2017,8/25/2017,Standard Class,YS-21880,Yana Sorensen,West,United States,Washington,Seattle,98103,OFF-ST-10003306,Corporate,Office Supplies,Storage,Letter Size Cart,7,1000.02,0,290.0058
6212,CA-2017-119809,8/18/2017,8/25/2017,Standard Class,YS-21880,Yana Sorensen,West,United States,Washington,Seattle,98103,FUR-FU-10001475,Corporate,Furniture,Furnishings,"Contract Clock, 14"", Brown",3,65.94,0,22.4196
6213,CA-2017-149944,11/12/2017,11/16/2017,Second Class,MB-17305,Maria Bertelson,West,United States,Washington,Longview,98632,OFF-FA-10003495,Consumer,Office Supplies,Fasteners,Staples,3,18.24,0,9.12
6214,CA-2017-149944,11/12/2017,11/16/2017,Second Class,MB-17305,Maria Bertelson,West,United States,Washington,Longview,98632,OFF-AP-10004708,Consumer,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,2,76.12,0,22.0748
6215,CA-2014-128538,10/11/2014,10/15/2014,Standard Class,AS-10240,Alan Shonely,West,United States,California,Redondo Beach,90278,OFF-EN-10001219,Consumer,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",1,7.64,0,3.7436
6216,CA-2015-161711,11/28/2015,12/3/2015,Standard Class,MC-17425,Mark Cousins,East,United States,New York,New York City,10035,FUR-FU-10000087,Corporate,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",3,68.16,0,27.9456
6217,CA-2015-161711,11/28/2015,12/3/2015,Standard Class,MC-17425,Mark Cousins,East,United States,New York,New York City,10035,OFF-EN-10001539,Corporate,Office Supplies,Envelopes,Staple envelope,8,62.24,0,29.2528
6218,US-2015-129553,7/27/2015,8/2/2015,Standard Class,PG-18820,Patrick Gardner,South,United States,Kentucky,Louisville,40214,TEC-PH-10004897,Consumer,Technology,Phones,Mediabridge Sport Armband iPhone 5s,3,29.97,0,0.2997
6219,CA-2016-160220,10/20/2016,10/26/2016,Standard Class,JS-16030,Joy Smith,Central,United States,Michigan,Trenton,48183,TEC-PH-10001300,Consumer,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",6,125.7,0,35.196
6220,CA-2016-160220,10/20/2016,10/26/2016,Standard Class,JS-16030,Joy Smith,Central,United States,Michigan,Trenton,48183,TEC-PH-10001557,Consumer,Technology,Phones,Pyle PMP37LED,2,191.98,0,51.8346
6221,CA-2016-160220,10/20/2016,10/26/2016,Standard Class,JS-16030,Joy Smith,Central,United States,Michigan,Trenton,48183,OFF-ST-10000617,Consumer,Office Supplies,Storage,Woodgrain Magazine Files by Perma,7,20.86,0,1.4602
6222,US-2017-157224,9/14/2017,9/18/2017,Second Class,JB-16000,Joy Bell-,West,United States,California,Los Angeles,90045,OFF-LA-10000121,Consumer,Office Supplies,Labels,Avery 48,9,56.7,0,26.082
6223,CA-2017-140627,12/23/2017,12/27/2017,Standard Class,DK-12985,Darren Koutras,South,United States,Tennessee,Hendersonville,37075,FUR-FU-10000087,Consumer,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",4,72.704,0.2,19.0848
6224,CA-2017-140627,12/23/2017,12/27/2017,Standard Class,DK-12985,Darren Koutras,South,United States,Tennessee,Hendersonville,37075,OFF-AR-10000422,Consumer,Office Supplies,Art,Pencil and Crayon Sharpener,7,12.264,0.2,1.0731
6225,CA-2017-140627,12/23/2017,12/27/2017,Standard Class,DK-12985,Darren Koutras,South,United States,Tennessee,Hendersonville,37075,OFF-ST-10004123,Consumer,Office Supplies,Storage,Safco Industrial Wire Shelving System,3,218.352,0.2,-54.588
6226,CA-2015-133445,10/5/2015,10/9/2015,Standard Class,JF-15490,Jeremy Farry,West,United States,Oregon,Portland,97206,FUR-BO-10003660,Consumer,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",1,66.294,0.7,-103.8606
6227,CA-2015-133445,10/5/2015,10/9/2015,Standard Class,JF-15490,Jeremy Farry,West,United States,Oregon,Portland,97206,FUR-CH-10000422,Consumer,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,4,291.168,0.2,-14.5584
6228,CA-2014-148782,11/2/2014,11/7/2014,Standard Class,PO-18850,Patrick O'Brill,Central,United States,Texas,Irving,75061,TEC-PH-10002923,Consumer,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",3,88.776,0.2,7.7679
6229,CA-2016-148208,1/22/2016,1/27/2016,Standard Class,BT-11530,Bradley Talbott,East,United States,Ohio,Cleveland,44105,TEC-PH-10004093,Home Office,Technology,Phones,Panasonic Kx-TS550,4,110.376,0.4,-20.2356
6230,CA-2016-148208,1/22/2016,1/27/2016,Standard Class,BT-11530,Bradley Talbott,East,United States,Ohio,Cleveland,44105,TEC-AC-10000171,Home Office,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",3,55.176,0.2,15.8631
6231,CA-2017-127656,7/11/2017,7/17/2017,Standard Class,NW-18400,Natalie Webber,Central,United States,Iowa,Waterloo,50701,OFF-AR-10001166,Consumer,Office Supplies,Art,Staples in misc. colors,4,30.32,0,11.8248
6232,US-2017-142188,9/11/2017,9/11/2017,Same Day,JF-15415,Jennifer Ferguson,West,United States,Washington,Seattle,98105,FUR-CH-10003199,Consumer,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,2,177.568,0.2,8.8784
6233,US-2017-142188,9/11/2017,9/11/2017,Same Day,JF-15415,Jennifer Ferguson,West,United States,Washington,Seattle,98105,OFF-PA-10002005,Consumer,Office Supplies,Paper,Xerox 225,3,19.44,0,9.3312
6234,US-2017-142188,9/11/2017,9/11/2017,Same Day,JF-15415,Jennifer Ferguson,West,United States,Washington,Seattle,98105,OFF-PA-10004101,Consumer,Office Supplies,Paper,Xerox 1894,11,71.28,0,34.2144
6235,US-2017-142188,9/11/2017,9/11/2017,Same Day,JF-15415,Jennifer Ferguson,West,United States,Washington,Seattle,98105,OFF-BI-10004600,Consumer,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,5,1471.96,0.2,459.9875
6236,US-2017-142188,9/11/2017,9/11/2017,Same Day,JF-15415,Jennifer Ferguson,West,United States,Washington,Seattle,98105,TEC-PH-10000127,Consumer,Technology,Phones,iOttie XL Car Mount,5,79.96,0.2,-17.991
6237,CA-2016-144400,2/23/2016,2/27/2016,Standard Class,AC-10420,Alyssa Crouse,East,United States,Pennsylvania,Philadelphia,19120,OFF-EN-10004386,Corporate,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",3,57.576,0.2,21.591
6238,US-2016-155180,1/22/2016,1/29/2016,Standard Class,TB-21280,Toby Braunhardt,East,United States,New York,New York City,10009,OFF-BI-10004506,Consumer,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,4,26.336,0.2,9.2176
6239,CA-2015-134075,12/12/2015,12/16/2015,Standard Class,HA-14905,Helen Abelman,West,United States,California,San Jose,95123,FUR-FU-10004597,Consumer,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,3,166.5,0,21.645
6240,CA-2015-134075,12/12/2015,12/16/2015,Standard Class,HA-14905,Helen Abelman,West,United States,California,San Jose,95123,OFF-ST-10001496,Consumer,Office Supplies,Storage,Standard Rollaway File with Lock,2,360.38,0,93.6988
6241,US-2016-131912,10/29/2016,11/1/2016,Second Class,LH-17155,Logan Haushalter,West,United States,California,Los Angeles,90008,OFF-BI-10004236,Consumer,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",1,11.744,0.2,3.8168
6242,CA-2017-141572,5/28/2017,5/31/2017,Second Class,LO-17170,Lori Olson,East,United States,New Hampshire,Concord,3301,FUR-FU-10001185,Corporate,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",8,247.44,0,101.4504
6243,CA-2014-134621,12/21/2014,12/28/2014,Standard Class,DP-13390,Dennis Pardue,South,United States,Tennessee,Columbia,38401,OFF-BI-10000977,Home Office,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,2,18.24,0.7,-14.592
6244,CA-2016-165561,11/24/2016,11/28/2016,Standard Class,CR-12580,Clay Rozendal,West,United States,Washington,Bellevue,98006,OFF-SU-10004782,Home Office,Office Supplies,Supplies,"Elite 5"" Scissors",3,25.35,0,7.605
6245,CA-2015-112305,11/20/2015,11/25/2015,Standard Class,KB-16405,Katrina Bavinger,West,United States,Washington,Seattle,98105,OFF-AR-10002067,Home Office,Office Supplies,Art,Newell 334,6,119.04,0,30.9504
6246,CA-2015-112305,11/20/2015,11/25/2015,Standard Class,KB-16405,Katrina Bavinger,West,United States,Washington,Seattle,98105,FUR-FU-10002364,Home Office,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",3,22.14,0,6.4206
6247,CA-2015-112305,11/20/2015,11/25/2015,Standard Class,KB-16405,Katrina Bavinger,West,United States,Washington,Seattle,98105,TEC-AC-10002018,Home Office,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,2,13.98,0,6.0114
6248,CA-2017-121580,5/29/2017,6/4/2017,Standard Class,ML-17410,Maris LaWare,Central,United States,Indiana,Columbus,47201,OFF-BI-10000632,Consumer,Office Supplies,Binders,Satellite Sectional Post Binders,1,43.41,0,19.9686
6249,CA-2017-121580,5/29/2017,6/4/2017,Standard Class,ML-17410,Maris LaWare,Central,United States,Indiana,Columbus,47201,FUR-FU-10003981,Consumer,Furniture,Furnishings,Eldon Wave Desk Accessories,3,6.24,0,2.6208
6250,CA-2017-121580,5/29/2017,6/4/2017,Standard Class,ML-17410,Maris LaWare,Central,United States,Indiana,Columbus,47201,OFF-AP-10001564,Consumer,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,2,465.16,0,120.9416
6251,CA-2017-121580,5/29/2017,6/4/2017,Standard Class,ML-17410,Maris LaWare,Central,United States,Indiana,Columbus,47201,OFF-PA-10004082,Consumer,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",1,7.98,0,3.99
6252,CA-2014-101147,12/2/2014,12/4/2014,First Class,MC-17575,Matt Collins,Central,United States,Illinois,Chicago,60623,OFF-AP-10004249,Consumer,Office Supplies,Appliances,Staple holder,1,2.394,0.8,-6.3441
6253,CA-2014-165806,4/7/2014,4/7/2014,Same Day,VM-21685,Valerie Mitchum,South,United States,Georgia,Marietta,30062,OFF-PA-10003441,Home Office,Office Supplies,Paper,Xerox 226,9,58.32,0,27.9936
6254,CA-2014-165806,4/7/2014,4/7/2014,Same Day,VM-21685,Valerie Mitchum,South,United States,Georgia,Marietta,30062,TEC-PH-10004922,Home Office,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,3,200.97,0,50.2425
6255,CA-2015-151624,9/8/2015,9/14/2015,Standard Class,VW-21775,Victoria Wilson,South,United States,Alabama,Montgomery,36116,FUR-FU-10001731,Corporate,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,8,21.36,0,8.1168
6256,CA-2017-139444,9/9/2017,9/15/2017,Standard Class,GK-14620,Grace Kelly,Central,United States,Texas,Plano,75023,OFF-LA-10000134,Corporate,Office Supplies,Labels,Avery 511,4,9.856,0.2,3.4496
6257,CA-2015-133977,9/6/2015,9/8/2015,Second Class,AT-10435,Alyssa Tate,South,United States,Florida,Tamarac,33319,OFF-BI-10003166,Home Office,Office Supplies,Binders,GBC Plasticlear Binding Covers,1,3.444,0.7,-2.5256
6258,CA-2017-141425,11/2/2017,11/6/2017,Second Class,AR-10825,Anthony Rawles,East,United States,Ohio,Columbus,43229,OFF-SU-10000646,Corporate,Office Supplies,Supplies,Premier Automatic Letter Opener,2,384.592,0.2,-81.7258
6259,CA-2015-133536,3/28/2015,3/30/2015,Second Class,JH-15820,John Huston,East,United States,New York,New York City,10009,OFF-EN-10004459,Consumer,Office Supplies,Envelopes,Security-Tint Envelopes,3,22.92,0,11.2308
6260,CA-2015-150441,8/13/2015,8/17/2015,Second Class,RA-19285,Ralph Arnett,Central,United States,Indiana,Richmond,47374,OFF-BI-10003529,Consumer,Office Supplies,Binders,Avery Round Ring Poly Binders,4,11.36,0,5.5664
6261,CA-2015-162607,5/12/2015,5/18/2015,Standard Class,RO-19780,Rose O'Brian,West,United States,Washington,Seattle,98115,OFF-BI-10002949,Consumer,Office Supplies,Binders,Prestige Round Ring Binders,3,14.592,0.2,4.9248
6262,CA-2017-103506,7/23/2017,7/27/2017,Standard Class,LR-17035,Lisa Ryan,East,United States,New York,Long Beach,11561,OFF-LA-10001158,Corporate,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",4,41.4,0,19.872
6263,CA-2016-132479,9/24/2016,9/26/2016,First Class,MK-17905,Michael Kennedy,Central,United States,Illinois,Rockford,61107,OFF-BI-10004584,Corporate,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,7,442.372,0.8,-729.9138
6264,CA-2017-160724,5/5/2017,5/10/2017,Standard Class,YS-21880,Yana Sorensen,South,United States,Georgia,Columbus,31907,OFF-BI-10004965,Corporate,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,3,34.5,0,15.525
6265,US-2016-115952,10/6/2016,10/6/2016,Same Day,JH-15910,Jonathan Howell,Central,United States,Oklahoma,Tulsa,74133,OFF-BI-10004654,Consumer,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,5,28.85,0,14.425
6266,CA-2014-146731,11/3/2014,11/8/2014,Standard Class,AT-10735,Annie Thurman,South,United States,Tennessee,Nashville,37211,OFF-PA-10000141,Consumer,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",2,3.488,0.2,1.1772
6267,CA-2014-146731,11/3/2014,11/8/2014,Standard Class,AT-10735,Annie Thurman,South,United States,Tennessee,Nashville,37211,OFF-PA-10001019,Consumer,Office Supplies,Paper,Xerox 1884,9,143.856,0.2,48.5514
6268,CA-2015-115392,10/1/2015,10/4/2015,Second Class,RM-19675,Robert Marley,East,United States,Massachusetts,Cambridge,2138,TEC-PH-10002496,Home Office,Technology,Phones,Cisco SPA301,2,311.98,0,93.594
6269,CA-2015-115392,10/1/2015,10/4/2015,Second Class,RM-19675,Robert Marley,East,United States,Massachusetts,Cambridge,2138,OFF-BI-10000829,Home Office,Office Supplies,Binders,Avery Non-Stick Binders,5,22.45,0,10.327
6270,CA-2017-102379,12/2/2017,12/6/2017,Standard Class,BB-11545,Brenda Bowman,West,United States,California,Oakland,94601,TEC-PH-10001448,Corporate,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,1,39.992,0.2,-7.9984
6271,CA-2017-102379,12/2/2017,12/6/2017,Standard Class,BB-11545,Brenda Bowman,West,United States,California,Oakland,94601,FUR-CH-10004983,Corporate,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,9,1159.056,0.2,43.4646
6272,CA-2017-102379,12/2/2017,12/6/2017,Standard Class,BB-11545,Brenda Bowman,West,United States,California,Oakland,94601,OFF-AR-10004022,Corporate,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,5,179.9,0,44.975
6273,CA-2017-149706,12/11/2017,12/12/2017,First Class,AS-10285,Alejandro Savely,Central,United States,Illinois,Palatine,60067,TEC-AC-10001284,Corporate,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,7,116.312,0.2,23.2624
6274,US-2016-139087,7/17/2016,7/22/2016,Second Class,DK-13375,Dennis Kane,West,United States,Washington,Seattle,98105,FUR-FU-10001847,Consumer,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,3,12.42,0,4.4712
6275,US-2016-139087,7/17/2016,7/22/2016,Second Class,DK-13375,Dennis Kane,West,United States,Washington,Seattle,98105,TEC-AC-10004595,Consumer,Technology,Accessories,First Data TMFD35 PIN Pad,3,428.4,0,89.964
6276,US-2016-139087,7/17/2016,7/22/2016,Second Class,DK-13375,Dennis Kane,West,United States,Washington,Seattle,98105,FUR-FU-10004164,Consumer,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",5,24.75,0,10.89
6277,US-2016-139087,7/17/2016,7/22/2016,Second Class,DK-13375,Dennis Kane,West,United States,Washington,Seattle,98105,OFF-LA-10001074,Consumer,Office Supplies,Labels,Round Specialty Laser Printer Labels,7,87.71,0,41.2237
6278,US-2016-139087,7/17/2016,7/22/2016,Second Class,DK-13375,Dennis Kane,West,United States,Washington,Seattle,98105,OFF-ST-10000604,Consumer,Office Supplies,Storage,Home/Office Personal File Carts,2,69.52,0,17.38
6279,US-2016-139087,7/17/2016,7/22/2016,Second Class,DK-13375,Dennis Kane,West,United States,Washington,Seattle,98105,TEC-PH-10000148,Consumer,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,2,20.784,0.2,-4.6764
